"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","season"
"SP1","03/05/06","Ath Bilbao","Zaragoza",1,0,"H",0,0,"D",10,12,2,4,17,11,0,3,2,2,0,0,1.72,3.4,5,1.75,3.4,4.25,1.65,3.4,4.7,1.67,3.4,4.33,"05/06"
"SP1","03/05/06","Alaves","Betis",2,0,"H",1,0,"H",8,18,5,2,17,27,1,1,3,3,1,0,2.3,3.1,3.1,2.25,3.15,2.95,2.2,3,3.1,2.25,3.2,2.75,"05/06"
"SP1","30/04/06","Zaragoza","Espanol",1,1,"D",1,0,"H",11,10,3,4,17,22,4,5,4,1,0,1,2.25,3.1,3.2,2.1,3.15,3.25,2.2,3.2,2.9,2.2,3.2,2.8,"05/06"
"SP1","30/04/06","Valencia","Alaves",3,0,"H",2,0,"H",14,9,6,3,22,10,2,4,3,0,0,0,1.36,4.33,9,1.35,4.25,8,1.4,3.7,7.5,1.25,5,8,"05/06"
"SP1","30/04/06","Sociedad","Sevilla",1,2,"A",0,0,"D",6,13,0,5,26,18,3,3,3,2,2,0,2.4,3.2,2.87,2.35,3.1,2.8,2.4,3.1,2.7,2.38,2.8,2.88,"05/06"
"SP1","30/04/06","Osasuna","Real Madrid",0,1,"A",0,0,"D",19,7,2,2,18,19,6,4,3,2,0,1,2.87,3.2,2.4,2.7,3.15,2.4,3.1,3,2.2,2.75,3.2,2.25,"05/06"
"SP1","30/04/06","Malaga","Santander",2,3,"A",2,1,"H",11,9,4,7,28,27,4,5,4,3,0,0,2.62,3.2,2.6,2.45,3.15,2.65,2.5,3.2,2.5,2.38,3.2,2.6,"05/06"
"SP1","30/04/06","Getafe","Villarreal",1,1,"D",1,1,"D",20,12,8,8,17,26,2,3,1,2,0,0,2.3,3.1,3.1,2.15,3.1,3.2,2.1,3,3.3,2.2,3.2,2.8,"05/06"
"SP1","30/04/06","Ath Madrid","Mallorca",0,1,"A",0,0,"D",15,11,3,3,16,17,9,4,2,4,0,0,1.83,3.25,4.5,1.7,3.4,4.5,1.75,3.2,4.3,1.67,3.4,4.33,"05/06"
"SP1","29/04/06","La Coruna","Celta",0,2,"A",0,1,"A",12,13,3,6,25,26,6,4,2,3,1,0,2.1,3.2,3.5,2,3.1,3.6,2.1,3.1,3.2,2.2,3.2,2.8,"05/06"
"SP1","29/04/06","Betis","Ath Bilbao",1,1,"D",1,0,"H",10,10,2,5,19,14,4,10,2,2,0,0,2.1,3.2,3.5,2,3.15,3.5,2.1,2.9,3.4,1.91,3.2,3.5,"05/06"
"SP1","29/04/06","Barcelona","Cadiz",1,0,"H",1,0,"H",14,7,4,4,15,19,2,4,1,3,0,0,1.2,5.5,17,1.18,6,11.5,1.22,4.8,11,1.2,5,11,"05/06"
"SP1","23/04/06","Santander","Getafe",1,3,"A",1,1,"D",10,23,4,13,23,13,4,4,4,1,0,0,2.1,3.25,3,2.25,3.15,2.95,2.2,3.1,3,2.25,3.2,2.75,"05/06"
"SP1","23/04/06","Real Madrid","Malaga",2,1,"H",0,1,"A",31,13,12,3,16,22,11,2,4,4,0,0,1.16,6.5,10,1.15,7,11,1.25,4.8,9.5,1.22,5,10,"05/06"
"SP1","23/04/06","Mallorca","Osasuna",0,1,"A",0,0,"D",12,9,4,2,16,20,9,4,3,2,0,0,2.5,3.2,2.5,2.6,3.15,2.5,2.4,3.1,2.7,2.38,3.2,2.6,"05/06"
"SP1","23/04/06","Espanol","Betis",2,0,"H",1,0,"H",13,12,7,5,12,18,1,3,2,1,0,1,2.1,3.25,3,2.15,3.15,3.15,2.2,3,3.1,2,3.2,3.2,"05/06"
"SP1","23/04/06","Cadiz","La Coruna",1,1,"D",0,1,"A",10,11,3,4,20,23,8,6,4,5,0,2,2.62,3.2,2.37,2.7,3.15,2.4,2.6,3.1,2.5,2.6,3.2,2.38,"05/06"
"SP1","23/04/06","Ath Bilbao","Valencia",0,3,"A",0,0,"D",12,9,4,5,25,18,3,4,3,2,0,0,2.8,3.1,2.25,2.85,3.15,2.3,2.7,3.1,2.4,2.75,3.2,2.25,"05/06"
"SP1","22/04/06","Villarreal","Sociedad",0,2,"A",0,2,"A",10,9,4,2,17,17,7,1,2,3,0,0,1.83,3.25,3.75,1.95,3.2,3.65,2.1,3.1,3.2,1.91,3.2,3.5,"05/06"
"SP1","22/04/06","Celta","Zaragoza",4,0,"H",1,0,"H",13,12,7,2,14,14,4,5,0,3,0,0,1.8,3.4,3.75,1.85,3.35,3.8,1.75,3.3,4.2,1.8,3.2,4,"05/06"
"SP1","22/04/06","Alaves","Ath Madrid",0,1,"A",0,1,"A",8,9,1,4,15,17,3,4,3,2,0,0,2.2,3.2,3.25,2.3,3.15,2.85,2.3,3,2.9,2.2,3.2,2.8,"05/06"
"SP1","16/04/06","Zaragoza","Cadiz",1,2,"A",1,1,"D",16,8,8,4,16,29,4,2,2,3,0,0,1.8,3.3,4.5,1.7,3.4,4.5,1.7,3.4,4.3,1.62,3.5,4.5,"05/06"
"SP1","16/04/06","Valencia","Espanol",4,0,"H",1,0,"H",17,10,7,6,14,11,10,5,1,4,0,1,1.44,4,7.5,1.5,3.75,5.85,1.5,3.6,6,1.4,3.75,7,"05/06"
"SP1","16/04/06","Osasuna","Malaga",1,1,"D",1,0,"H",11,10,3,4,22,21,4,4,1,2,0,1,1.44,4,7.5,1.5,3.7,6,1.5,3.9,5.3,1.4,3.75,7,"05/06"
"SP1","16/04/06","Getafe","Real Madrid",1,1,"D",0,0,"D",24,14,9,5,15,20,9,6,1,4,0,0,4,3.3,1.9,3.55,3.25,1.95,3.6,3.2,1.9,3.4,3.25,1.91,"05/06"
"SP1","16/04/06","Betis","Celta",0,2,"A",0,1,"A",13,11,6,6,27,14,7,2,4,1,0,0,2.25,3.2,3.1,2.15,3.1,3.2,2.2,3.1,3,2.1,3,3.2,"05/06"
"SP1","16/04/06","Ath Madrid","Ath Bilbao",1,0,"H",0,0,"D",10,10,1,2,17,20,3,6,2,2,0,0,1.83,3.25,4.5,1.75,3.35,4.35,1.85,3,4.2,1.8,3.2,4,"05/06"
"SP1","15/04/06","Sociedad","Santander",1,0,"H",0,0,"D",9,12,1,2,16,21,4,6,1,3,0,0,2,3.2,3.75,1.95,3.2,3.6,2.1,2.9,3.4,1.91,3.2,3.5,"05/06"
"SP1","15/04/06","Mallorca","Alaves",0,0,"D",0,0,"D",17,9,2,2,21,34,7,0,1,1,0,0,2,3.3,3.5,2,3.15,3.5,2,3,3.6,1.91,3.25,3.4,"05/06"
"SP1","15/04/06","La Coruna","Sevilla",0,0,"D",0,0,"D",15,15,5,4,19,21,6,8,4,2,0,0,2.1,3.25,3.4,2,3.25,3.4,2,3,3.6,2.1,3.2,3,"05/06"
"SP1","14/04/06","Barcelona","Villarreal",1,0,"H",1,0,"H",14,10,4,3,21,18,8,4,1,3,0,0,1.53,3.6,7,1.4,4,7.25,1.6,3.2,5.7,1.44,3.6,6.5,"05/06"
"SP1","09/04/06","Villarreal","La Coruna",1,1,"D",0,0,"D",11,18,5,3,17,21,7,3,2,2,0,0,2.1,3.25,3.4,2.1,3.2,3.2,2.1,3,3.3,2.1,3.2,3,"05/06"
"SP1","09/04/06","Sevilla","Zaragoza",1,1,"D",0,0,"D",22,8,9,3,11,13,5,0,4,3,0,0,1.72,3.4,5,1.8,3.35,4,1.7,3.3,4.5,1.67,3.4,4.33,"05/06"
"SP1","09/04/06","Santander","Barcelona",2,2,"D",2,2,"D",8,10,3,3,19,15,4,1,4,1,0,1,6.5,3.6,1.53,6.5,3.85,1.45,5.5,3.5,1.55,6,3.4,1.5,"05/06"
"SP1","09/04/06","Espanol","Ath Madrid",1,1,"D",0,0,"D",15,13,4,1,17,24,5,1,5,3,0,0,2.37,3.2,2.9,2.3,3.2,2.8,2.3,3.1,2.8,2.6,3.2,2.38,"05/06"
"SP1","09/04/06","Ath Bilbao","Mallorca",1,1,"D",1,1,"D",10,12,4,1,17,17,6,5,2,2,0,0,1.9,3.25,4,1.9,3.3,3.65,1.9,3.1,3.8,1.8,3.2,4,"05/06"
"SP1","09/04/06","Alaves","Osasuna",1,2,"A",0,1,"A",20,8,7,4,16,24,4,5,3,3,0,1,2.6,3,2.75,2.5,3.15,2.6,2.25,3,3,2.38,3.2,2.6,"05/06"
"SP1","08/04/06","Real Madrid","Sociedad",1,1,"D",1,0,"H",13,17,6,8,16,15,6,5,3,3,1,0,1.33,4.5,9.5,1.35,4.25,8,1.35,4,8,1.3,4.33,8,"05/06"
"SP1","08/04/06","Malaga","Getafe",1,2,"A",0,1,"A",13,17,5,6,23,17,3,6,3,1,1,0,2.4,3.25,2.8,2.4,3.15,2.7,2.4,3.1,2.7,2.5,3.2,2.5,"05/06"
"SP1","08/04/06","Celta","Valencia",0,1,"A",0,1,"A",12,7,2,4,21,24,5,0,2,3,0,0,2.5,3.2,2.75,2.55,3,2.65,2.5,3,2.7,2.25,3.2,2.75,"05/06"
"SP1","08/04/06","Cadiz","Betis",1,1,"D",0,0,"D",13,21,2,4,19,24,5,7,4,2,0,0,2.37,3.2,2.9,2.35,3.15,2.8,2.5,3,2.7,2.5,3.2,2.5,"05/06"
"SP1","02/04/06","Valencia","Cadiz",5,3,"H",3,1,"H",13,9,6,5,16,27,5,5,1,3,0,0,1.4,4,9,1.35,4.25,8,1.4,3.7,7.5,1.44,3.5,7,"05/06"
"SP1","02/04/06","Osasuna","Getafe",0,4,"A",0,2,"A",26,12,4,5,15,21,2,5,1,6,0,0,1.66,3.4,5.5,1.6,3.5,5.15,1.75,3.2,4.3,1.67,3.25,4.5,"05/06"
"SP1","02/04/06","Mallorca","Espanol",0,0,"D",0,0,"D",10,11,2,2,21,23,7,4,2,1,0,0,2.1,3.25,3.4,2.1,3.2,3.2,2,3.1,3.4,1.91,3.2,3.5,"05/06"
"SP1","02/04/06","La Coruna","Santander",2,0,"H",1,0,"H",16,9,7,1,21,24,5,1,1,1,0,0,1.72,3.4,5,1.65,3.5,4.75,1.7,3.2,4.7,1.73,3.2,4.33,"05/06"
"SP1","02/04/06","Betis","Sevilla",2,1,"H",2,1,"H",12,11,6,3,28,19,1,3,5,2,0,0,2.5,3,2.87,2.3,3.15,2.85,2.55,2.8,2.85,2.38,3,2.75,"05/06"
"SP1","02/04/06","Ath Madrid","Celta",0,3,"A",0,0,"D",25,7,7,6,19,13,9,3,7,1,0,0,1.9,3.25,4,1.9,3.3,3.65,1.9,3.2,3.6,1.83,3.2,3.75,"05/06"
"SP1","02/04/06","Alaves","Ath Bilbao",0,0,"D",0,0,"D",11,4,2,1,10,24,5,2,2,4,0,0,2.37,3.25,2.87,2.35,3.15,2.8,2.3,2.8,3.1,2.1,3.2,3,"05/06"
"SP1","01/04/06","Zaragoza","Villarreal",0,1,"A",0,1,"A",29,2,9,1,14,21,12,1,3,4,0,0,2,3.2,3.75,2,3.15,3.5,2.1,3,3.3,2.1,3.2,3,"05/06"
"SP1","01/04/06","Sociedad","Malaga",3,0,"H",1,0,"H",17,6,9,3,18,24,5,4,2,5,0,2,1.8,3.3,4.5,1.75,3.35,4.3,1.85,3.2,3.8,1.8,3.25,3.75,"05/06"
"SP1","01/04/06","Barcelona","Real Madrid",1,1,"D",1,1,"D",35,3,11,1,21,18,12,0,2,6,0,1,1.83,3.3,4.33,1.8,3.4,4,1.85,3.2,3.8,1.8,3.2,4,"05/06"
"SP1","26/03/06","Sevilla","Valencia",1,0,"H",0,0,"D",16,8,5,1,18,15,8,5,0,4,0,1,2.4,3,3,2.5,3.15,2.6,2.5,3,2.7,2.5,2.88,2.62,"05/06"
"SP1","26/03/06","Santander","Zaragoza",0,0,"D",0,0,"D",11,16,2,7,19,18,5,5,1,2,0,0,2.4,3.2,2.87,2.4,3.1,2.75,2.4,2.8,3,2.5,3.2,2.5,"05/06"
"SP1","26/03/06","Real Madrid","La Coruna",4,0,"H",2,0,"H",21,14,8,0,14,18,4,5,2,2,0,0,1.61,3.4,6,1.6,3.6,5,1.7,3.2,4.7,1.62,3.5,4.5,"05/06"
"SP1","26/03/06","Getafe","Sociedad",2,1,"H",1,1,"D",10,9,3,3,17,26,3,5,2,4,0,1,1.9,3.25,4,1.9,3.25,3.75,1.9,3.1,3.8,1.8,3.25,3.75,"05/06"
"SP1","26/03/06","Espanol","Alaves",0,0,"D",0,0,"D",7,11,2,2,24,20,14,3,3,3,0,0,1.83,3.3,4.33,1.75,3.4,4.2,1.85,3.1,4,1.8,3.2,4,"05/06"
"SP1","26/03/06","Celta","Mallorca",2,0,"H",2,0,"H",14,12,6,4,21,16,3,12,1,1,0,0,1.72,3.3,5,1.7,3.45,4.5,1.75,3.1,4.5,1.73,3.1,4.5,"05/06"
"SP1","26/03/06","Cadiz","Ath Madrid",1,1,"D",0,1,"A",14,13,4,5,16,26,6,6,1,4,0,0,2.87,3.25,2.37,2.4,3.15,2.7,2.9,3,2.3,3,3,2.2,"05/06"
"SP1","25/03/06","Villarreal","Betis",1,2,"A",0,2,"A",21,11,5,4,14,20,8,3,1,2,0,0,1.8,3.3,4.5,1.65,3.4,5.1,1.7,3.2,4.7,1.7,3.2,4.5,"05/06"
"SP1","25/03/06","Malaga","Barcelona",0,0,"D",0,0,"D",13,23,5,10,32,20,6,5,2,0,0,0,7.5,4.33,1.4,9,4.5,1.3,6.5,3.7,1.45,6,3.75,1.44,"05/06"
"SP1","25/03/06","Ath Bilbao","Osasuna",1,0,"H",0,0,"D",11,7,2,2,17,20,3,4,2,4,1,1,2.4,3.2,2.87,2.4,3.2,2.7,2.4,3,2.8,2.25,3.2,2.75,"05/06"
"SP1","23/03/06","Ath Madrid","Sevilla",0,1,"A",0,1,"A",13,10,6,6,13,13,6,5,3,3,3,0,2,3.2,3.75,1.85,3.35,3.8,1.9,3.1,3.8,1.83,3.2,3.75,"05/06"
"SP1","22/03/06","Zaragoza","Real Madrid",1,1,"D",0,0,"D",14,10,4,4,25,14,8,4,2,3,0,0,3.4,3.25,2.1,3.4,3.25,2,3.4,3.1,2,2.8,3.4,2.1,"05/06"
"SP1","22/03/06","Valencia","Villarreal",1,1,"D",1,0,"H",10,14,3,7,20,20,6,1,3,4,1,0,1.72,3.3,5,1.75,3.4,4.25,1.8,3.1,4.2,1.73,3.2,4.33,"05/06"
"SP1","22/03/06","Osasuna","Sociedad",2,0,"H",1,0,"H",7,13,4,2,25,10,3,5,4,1,0,0,1.66,3.4,5.5,1.6,3.5,5.25,1.65,3.4,4.7,1.5,3.4,6,"05/06"
"SP1","22/03/06","Mallorca","Cadiz",1,0,"H",1,0,"H",16,6,9,1,16,28,7,5,4,5,0,0,1.83,3.3,4.33,1.8,3.35,4,1.8,3.2,4,1.73,3.2,4.33,"05/06"
"SP1","22/03/06","La Coruna","Malaga",2,1,"H",0,1,"A",17,12,6,3,19,31,6,5,1,8,0,1,1.57,3.75,5.5,1.5,3.75,5.85,1.55,3.5,5.5,1.62,3.25,5,"05/06"
"SP1","22/03/06","Betis","Santander",1,0,"H",1,0,"H",15,8,5,1,28,19,6,6,6,6,0,1,2,3.2,3.75,1.9,3.3,3.65,2.1,3,3.3,1.91,3.2,3.5,"05/06"
"SP1","22/03/06","Ath Bilbao","Espanol",1,1,"D",0,1,"A",13,11,5,2,22,22,2,2,6,4,0,0,2,3.2,3.75,2.1,3.2,3.2,2,3.1,3.4,1.83,3.2,3.75,"05/06"
"SP1","22/03/06","Alaves","Celta",1,0,"H",0,0,"D",18,10,6,2,19,18,3,2,2,1,0,0,2.37,3.2,2.9,2.35,3.2,2.75,2.3,3,2.9,2.25,3.2,2.75,"05/06"
"SP1","21/03/06","Barcelona","Getafe",3,1,"H",1,1,"D",15,9,4,4,17,18,10,6,1,2,0,0,1.25,5,13,1.21,5.5,10.5,1.2,5,12,1.22,5,10,"05/06"
"SP1","19/03/06","Sevilla","Mallorca",1,1,"D",1,0,"H",19,9,7,4,14,18,6,1,3,3,0,0,1.66,3.4,5.5,1.7,3.45,4.5,1.65,3.5,4.5,1.73,3.1,4.5,"05/06"
"SP1","19/03/06","Santander","Valencia",2,1,"H",1,0,"H",6,10,2,5,35,14,1,4,4,1,0,0,4.33,3.3,1.83,3.45,3.2,2,3.4,3.1,2,3.75,3.2,1.83,"05/06"
"SP1","19/03/06","Real Madrid","Betis",0,0,"D",0,0,"D",16,19,4,2,19,24,5,8,2,2,0,0,1.33,4.5,9.5,1.4,4,7.25,1.37,4.1,7,1.4,3.75,7,"05/06"
"SP1","19/03/06","Malaga","Zaragoza",0,1,"A",0,0,"D",14,8,2,3,26,21,8,4,1,2,0,0,2.5,3.2,2.75,2.5,3.1,2.65,2.5,3,2.7,2.6,3.2,2.38,"05/06"
"SP1","19/03/06","Espanol","Osasuna",2,4,"A",1,3,"A",5,15,3,8,23,19,3,0,5,5,0,0,2.2,3.2,3.25,2.05,3.2,3.3,2.3,3.1,2.8,2.1,3.2,3,"05/06"
"SP1","19/03/06","Celta","Ath Bilbao",0,1,"A",0,1,"A",25,7,6,4,14,25,9,4,2,4,0,1,1.8,3.3,4.5,1.75,3.4,4.25,1.75,3.3,4.2,1.67,3.25,4.5,"05/06"
"SP1","19/03/06","Cadiz","Alaves",0,0,"D",0,0,"D",15,10,5,5,17,20,9,4,2,6,0,0,2,3.25,4,2.1,3.1,3.3,2.1,3.1,3.2,1.91,3.2,3.5,"05/06"
"SP1","18/03/06","Villarreal","Ath Madrid",1,1,"D",1,0,"H",6,12,3,3,21,21,0,3,3,3,0,1,2.25,3.1,3.2,2.1,3.2,3.2,2.1,3,3.3,2.25,3,2.88,"05/06"
"SP1","18/03/06","Sociedad","Barcelona",0,2,"A",0,1,"A",9,14,5,6,21,14,7,3,2,2,0,0,6,3.8,1.53,5.85,3.75,1.5,4.8,3.6,1.6,5,3.5,1.57,"05/06"
"SP1","18/03/06","Getafe","La Coruna",1,2,"A",0,1,"A",19,8,4,5,18,25,9,4,4,6,1,0,2.4,3.2,2.87,2.35,3.2,2.75,2.3,3.1,2.8,2.38,3.2,2.6,"05/06"
"SP1","12/03/06","Zaragoza","Getafe",1,2,"A",1,1,"D",13,14,5,6,14,15,9,5,3,2,1,0,1.8,3.3,4.5,1.85,3.3,3.85,1.8,3.1,4.2,1.62,3.25,5,"05/06"
"SP1","12/03/06","Osasuna","Barcelona",2,1,"H",1,0,"H",11,8,3,4,29,19,2,1,6,2,0,2,5.5,3.4,1.66,4.85,3.45,1.65,4.5,3.3,1.7,4.5,3.25,1.67,"05/06"
"SP1","12/03/06","Mallorca","Villarreal",1,1,"D",1,1,"D",8,6,2,1,16,24,3,2,2,4,0,0,2.75,3.2,2.5,2.65,3.15,2.45,2.55,3.1,2.55,2.38,3,2.75,"05/06"
"SP1","12/03/06","Betis","Malaga",1,1,"D",1,0,"H",15,10,5,2,29,28,10,3,2,4,0,0,1.8,3.4,4.33,1.75,3.35,4.3,1.8,3.1,4.2,1.62,3.25,5,"05/06"
"SP1","12/03/06","Ath Madrid","Santander",2,1,"H",0,0,"D",12,15,6,4,22,23,5,3,4,4,1,0,1.57,3.6,6,1.5,3.75,5.75,1.65,3.3,4.9,1.57,3.5,5,"05/06"
"SP1","12/03/06","Ath Bilbao","Cadiz",1,0,"H",0,0,"D",8,6,1,1,19,18,4,8,2,1,1,1,1.83,3.25,4.5,1.75,3.45,4.15,1.85,3.1,4,1.8,3.2,4,"05/06"
"SP1","12/03/06","Alaves","Sevilla",2,1,"H",2,1,"H",15,10,5,3,21,22,3,6,4,6,2,1,2.8,3.25,2.4,2.65,3.05,2.55,2.6,3.1,2.5,2.6,3.2,2.38,"05/06"
"SP1","11/03/06","Valencia","Real Madrid",0,0,"D",0,0,"D",11,13,2,6,25,22,5,5,4,2,0,0,2.3,3.25,3,2.35,3.2,2.75,2.4,3.1,2.7,2.2,3,3,"05/06"
"SP1","11/03/06","La Coruna","Sociedad",0,1,"A",0,0,"D",18,9,4,1,20,16,5,5,4,3,0,0,1.57,3.6,6,1.55,3.6,5.5,1.55,3.7,5,1.5,3.4,6,"05/06"
"SP1","11/03/06","Espanol","Celta",2,0,"H",2,0,"H",7,17,4,4,19,14,4,6,2,2,1,0,2.4,3.25,2.8,2.35,3.15,2.8,2.5,3.2,2.5,2.38,3.2,2.6,"05/06"
"SP1","05/03/06","Sociedad","Zaragoza",1,3,"A",1,0,"H",8,18,1,8,16,18,4,3,2,2,0,0,2.4,3.2,2.87,2.3,3.1,2.9,2.4,3.1,2.7,2.5,3.2,2.5,"05/06"
"SP1","05/03/06","Sevilla","Ath Bilbao",2,1,"H",1,1,"D",13,10,4,3,11,24,8,6,1,5,1,0,1.75,3.5,4.5,1.75,3.4,4.25,1.75,3.3,4.2,1.62,3.25,5,"05/06"
"SP1","05/03/06","Santander","Mallorca",0,0,"D",0,0,"D",9,13,3,0,21,23,5,6,3,1,0,0,2,3.3,3.6,1.95,3.25,3.55,2,3.1,3.4,2,3.2,3.2,"05/06"
"SP1","05/03/06","Malaga","Valencia",0,0,"D",0,0,"D",11,19,2,5,22,15,9,5,5,1,0,0,5,3.4,1.72,4.75,3.5,1.65,4.2,3.3,1.75,4.5,3.25,1.67,"05/06"
"SP1","05/03/06","Getafe","Betis",1,0,"H",1,0,"H",17,10,4,2,11,18,8,3,1,4,0,0,2.2,3.25,3.2,2,3.25,3.4,2.1,3.1,3.2,2.2,3.2,2.8,"05/06"
"SP1","05/03/06","Celta","Osasuna",2,0,"H",1,0,"H",9,14,5,0,16,16,5,5,1,4,0,1,2.1,3.25,3.4,2.05,3.15,3.35,2.1,3,3.3,2,3.2,3.2,"05/06"
"SP1","04/03/06","Villarreal","Alaves",3,2,"H",1,2,"A",15,3,4,2,22,19,11,1,4,0,0,0,1.57,3.6,6,1.55,3.55,5.8,1.65,3.4,4.7,1.62,3.25,5,"05/06"
"SP1","04/03/06","Real Madrid","Ath Madrid",2,1,"H",2,1,"H",10,26,3,6,25,28,3,7,2,4,0,0,1.75,3.5,4.5,1.8,3.4,4,1.75,3.3,4.2,1.73,3.2,4.33,"05/06"
"SP1","04/03/06","Cadiz","Espanol",2,0,"H",0,0,"D",9,17,3,6,24,24,6,5,3,1,0,0,2.4,3.2,2.87,2.4,3.15,2.7,2.4,3.1,2.7,2.4,3.25,2.5,"05/06"
"SP1","04/03/06","Barcelona","La Coruna",3,2,"H",2,2,"D",16,7,7,2,10,27,8,2,3,5,0,0,1.44,4.1,7,1.45,3.85,6.5,1.5,3.7,5.8,1.44,3.75,6,"05/06"
"SP1","26/02/06","Valencia","Getafe",1,1,"D",0,0,"D",15,8,7,4,15,20,14,1,0,5,0,1,1.36,4.33,9,1.4,4.05,7,1.4,3.7,7.5,1.36,4,7,"05/06"
"SP1","26/02/06","Osasuna","La Coruna",1,2,"A",1,0,"H",17,9,4,3,15,17,8,2,2,3,0,0,2.2,3.2,3.25,2.2,3.2,3,2.2,3,3.1,2.1,3.2,3,"05/06"
"SP1","26/02/06","Mallorca","Real Madrid",2,1,"H",0,1,"A",15,7,4,3,23,24,4,2,4,3,0,0,6,3.8,1.53,6,4.05,1.45,5.5,3.5,1.55,6,3.75,1.44,"05/06"
"SP1","26/02/06","Espanol","Sevilla",5,0,"H",1,0,"H",15,12,9,2,16,21,5,7,1,1,0,1,2.62,3.2,2.6,2.5,3.15,2.6,2.55,3.1,2.55,2.5,3.2,2.5,"05/06"
"SP1","26/02/06","Celta","Cadiz",2,0,"H",1,0,"H",15,7,8,3,21,28,5,3,3,2,0,0,1.61,3.4,6,1.6,3.6,5,1.6,3.5,5,1.57,3.25,5.5,"05/06"
"SP1","26/02/06","Betis","Sociedad",2,0,"H",1,0,"H",17,7,6,2,21,26,7,3,1,3,0,0,1.9,3.25,4,1.8,3.35,4,2,3.2,3.3,1.91,3.2,3.5,"05/06"
"SP1","26/02/06","Ath Bilbao","Villarreal",1,1,"D",1,1,"D",10,8,4,4,17,18,10,4,1,8,0,0,2.5,3.2,2.75,2.35,3.15,2.8,2.5,3.1,2.6,2.5,3.2,2.5,"05/06"
"SP1","26/02/06","Alaves","Santander",2,2,"D",2,1,"H",6,12,2,4,25,25,3,7,3,4,0,0,2.5,3.2,2.75,2.2,3.1,3.05,2.2,2.9,3.2,2.2,3.2,2.8,"05/06"
"SP1","25/02/06","Zaragoza","Barcelona",0,2,"A",0,0,"D",5,8,2,2,20,15,3,1,1,0,1,0,5,3.3,1.72,4.55,3.4,1.7,4,3.1,1.85,4.33,3.4,1.67,"05/06"
"SP1","25/02/06","Ath Madrid","Malaga",5,0,"H",3,0,"H",17,10,11,0,25,26,7,0,1,4,0,1,1.5,3.75,7,1.5,3.65,6.15,1.55,3.5,5.5,1.5,3.4,6,"05/06"
"SP1","19/02/06","Sociedad","Valencia",1,2,"A",1,0,"H",12,12,4,4,13,14,8,4,2,2,0,0,3.5,3.2,2.1,3.3,3.1,2.1,3.3,3,2.1,3.5,3.2,1.91,"05/06"
"SP1","19/02/06","Santander","Ath Bilbao",0,1,"A",0,0,"D",13,8,3,2,20,27,8,6,3,6,1,0,2.1,3.25,3.4,2.15,3.15,3.15,2.3,2.9,3,2,3.2,3.2,"05/06"
"SP1","19/02/06","Malaga","Mallorca",0,2,"A",0,0,"D",12,16,4,5,25,28,5,4,2,7,0,1,2,3.2,3.75,2.05,3.15,3.35,2,3.2,3.3,1.91,3.2,3.5,"05/06"
"SP1","19/02/06","La Coruna","Zaragoza",1,1,"D",0,1,"A",11,8,4,4,18,15,4,1,3,3,1,0,2,3.2,3.75,1.9,3.2,3.8,2,3.1,3.4,1.91,3.2,3.5,"05/06"
"SP1","19/02/06","Getafe","Ath Madrid",0,3,"A",0,1,"A",18,14,9,6,24,17,11,2,4,2,0,0,2.62,3.2,2.6,2.4,3.1,2.75,2.6,3,2.6,2.5,3.2,2.5,"05/06"
"SP1","19/02/06","Cadiz","Osasuna",1,3,"A",1,2,"A",10,7,3,5,10,25,9,1,3,4,1,0,2.62,3.2,2.6,2.65,3.1,2.5,2.6,3,2.6,2.6,3.2,2.38,"05/06"
"SP1","18/02/06","Villarreal","Espanol",4,0,"H",3,0,"H",11,10,8,3,15,17,3,5,3,6,0,0,1.72,3.3,5,1.75,3.25,4.5,1.75,3.2,4.3,1.67,3.1,5,"05/06"
"SP1","18/02/06","Sevilla","Celta",1,0,"H",1,0,"H",10,13,2,5,32,10,3,5,4,3,0,0,1.9,3.25,4,1.85,3.1,4.05,2,3.1,3.4,2,3,3.5,"05/06"
"SP1","18/02/06","Real Madrid","Alaves",3,0,"H",2,0,"H",12,12,6,3,22,29,3,0,2,3,0,0,1.22,5.5,13,1.2,5.5,11.5,1.27,4.4,10,1.2,5,11,"05/06"
"SP1","18/02/06","Barcelona","Betis",5,1,"H",3,0,"H",19,13,8,8,20,22,4,6,4,2,0,0,1.28,5,10,1.2,5.65,11,1.3,4.4,8.5,1.29,4.33,9,"05/06"
"SP1","12/02/06","Valencia","Barcelona",1,0,"H",1,0,"H",9,18,4,5,19,21,1,5,3,4,0,0,2.9,3.2,2.37,2.7,3.25,2.35,2.6,3.1,2.5,2.8,3.2,2.2,"05/06"
"SP1","12/02/06","Mallorca","Getafe",1,1,"D",0,0,"D",4,13,1,3,27,23,4,2,4,2,0,0,2.3,3.25,3,2.3,3.15,2.85,2.2,3,3.1,2.2,3.2,2.8,"05/06"
"SP1","12/02/06","Espanol","Santander",0,2,"A",0,0,"D",5,11,0,3,17,17,8,11,1,1,0,0,2.1,3.25,3.4,2.1,3.25,3.15,2.1,3,3.3,2.1,3.2,3,"05/06"
